idx,x,y,z
156,0.5073093,-0.66291183,2.5445333
157,0.6856864,-0.6842929,2.5031035
158,0.6840334,-0.6815884,2.5065885
159,0.6828202,-0.6795182,2.50818
160,0.4989549,-0.6862116,2.528049
161,0.68290114,-0.6774863,2.5078986
162,0.49956283,-0.6817536,2.52702
163,0.68628174,-0.6796446,2.5116572
164,0.6898087,-0.6777972,2.5154068
165,0.6900124,-0.6728283,2.5183706
166,0.68742275,-0.66933244,2.5222883
167,0.6844512,-0.6716328,2.5281153
168,0.4764388,-0.6264598,2.8484287
169,0.4766978,-0.62874025,2.843129
170,0.47437117,-0.63606226,2.838645
171,0.42706338,-0.6743398,2.1434474
172,0.42203897,-0.67379504,2.1406174
173,-0.22841781,-0.78610426,2.0158627
174,-0.23937044,-0.7961335,2.0098608
175,-0.23966137,-0.7943753,2.0089118
176,-0.23884818,-0.7955432,2.0047915
177,-0.2389752,-0.79986006,1.9999965
178,-0.094268136,-0.77452534,1.6937196
179,-0.09501639,-0.77539706,1.6920393
180,-0.09585251,-0.78085965,1.6911949
181,0.24844158,-0.5694522,1.5865474
182,-0.09629829,-0.77996516,1.6915679
183,0.2474681,-0.5703419,1.5935212
184,-0.096127346,-0.77629507,1.6933781
185,0.24551745,-0.5702035,1.60014
186,-0.09549758,-0.77508485,1.6963415
187,0.24477905,-0.56961685,1.6033816
188,-0.094997056,-0.77266085,1.6978266
189,0.24423262,-0.5692785,1.6032186
190,-0.09490533,-0.77154565,1.6985072
191,0.24463823,-0.56898355,1.6032467
192,-0.094899066,-0.7709366,1.6994337
193,0.24475414,-0.5685461,1.6033977
194,-0.09485684,-0.771308,1.6994901
195,0.24457066,-0.56826246,1.6036911
196,-0.09446022,-0.7685386,1.6998723
197,0.24561393,-0.5695195,1.6048938
198,-0.09440051,-0.76729524,1.7003932
199,0.24665643,-0.56880695,1.6053805
200,-0.094450414,-0.7664061,1.7005693
201,0.2474398,-0.56762606,1.6057161
202,-0.094448544,-0.76629275,1.70044
203,0.24828613,-0.5675676,1.6060438
204,-0.09432206,-0.76598805,1.7004764
205,0.24834098,-0.5679147,1.6062498
206,-0.094278306,-0.76673204,1.7009305
207,0.2489338,-0.56876796,1.6067541
208,-0.09387165,-0.7642253,1.7010564
209,0.24954545,-0.56973195,1.6073475
210,-0.09380603,-0.7664569,1.7008315
211,0.24977306,-0.57071257,1.6079748
212,-0.09342665,-0.76519835,1.7003828
213,0.24966995,-0.57150394,1.607798
214,-0.09332105,-0.76452494,1.7004402
215,0.24994366,-0.5718199,1.606612
216,-0.09323397,-0.7640219,1.700077
217,0.24891569,-0.56974316,1.6046779
218,-0.092437305,-0.7632714,1.7001793
219,0.24799943,-0.564445,1.6016107
220,-0.09201005,-0.7636226,1.7001815
221,0.24768311,-0.56147116,1.6004364
222,-0.09170046,-0.7623652,1.6997061
223,0.24728864,-0.5603777,1.6001661
224,-0.091706246,-0.763116,1.6997545
225,0.24565554,-0.55904156,1.600132
226,-0.091944024,-0.76413053,1.7002668
227,0.24424943,-0.56051785,1.599038
228,-0.09204875,-0.7656151,1.7005806
229,0.23944718,-0.5602577,1.5942419
230,-0.09165688,-0.76507765,1.7004695
231,0.23837239,-0.56375504,1.5904399
232,-0.09118573,-0.7625741,1.7005969
233,0.24028718,-0.5657872,1.5912262
234,-0.09108709,-0.76094794,1.7021068
235,0.24371396,-0.560241,1.5968151
236,0.24974555,-0.5561246,1.5959957
237,0.25108814,-0.5561265,1.5980097
238,-0.09284946,-0.7454382,1.7477194
239,-0.09665127,-0.7515372,1.74958
240,-0.09735762,-0.7522693,1.7518516
241,-0.096118376,-0.7498878,1.7525744
242,0.1528191,-0.69825125,2.7161193
243,0.1546627,-0.69479704,2.7173333
244,0.15738928,-0.68687105,2.7216668
245,0.15875648,-0.68240005,2.7260072
246,0.1609192,-0.6792992,2.7290792
247,0.25688958,-0.6566965,3.4117844
248,0.2507486,-0.6484907,3.4126549
249,0.24954374,-0.65824866,3.4200103
250,0.24873744,-0.6622639,3.4203753
251,0.2490237,-0.66578156,3.4200215
252,0.27164188,-0.66459364,3.3991773
253,0.2720191,-0.66876274,3.4007185
254,0.27406442,-0.66742134,3.3991642
255,0.27702907,-0.6639847,3.396644
256,0.5712967,-0.6728541,3.3901367
