idx,x,y,z
143,0.25020322,-0.4754446,3.3724139
144,0.12697795,-0.53244114,3.2032096
145,0.12706648,-0.529596,3.193372
146,0.22919977,-0.48264334,3.3705435
147,0.23386909,-0.48039958,3.3711205
148,0.23905656,-0.4759388,3.3718781
149,0.12199658,-0.52521026,3.1961942
150,0.12324613,-0.52780545,3.1994355
151,0.2402511,-0.47410077,3.3666878
152,0.1238958,-0.5290597,3.2005596
153,0.2379413,-0.47270682,3.3646257
154,-0.8155926,-0.3221755,3.904876
155,-0.8136322,-0.32547498,3.9029093
156,-0.80323744,-0.3241331,3.9077115
157,-0.80069464,-0.32140362,3.912069
158,-0.9120008,-0.2876069,3.883687
159,-0.91585726,-0.28971595,3.8830633
160,-0.91537297,-0.28950995,3.8858843
161,-0.7963575,-0.3226062,3.9048276
162,-0.91348916,-0.2924967,3.8881216
163,-0.9116949,-0.2965746,3.88868
164,-0.90996623,-0.30281404,3.885792
165,-0.79577965,-0.3167611,3.9077435
166,0.3622231,-0.72901917,2.2741504
167,0.39784306,-0.4849326,2.1416311
168,0.33644745,-0.79826283,2.2634141
169,0.14859122,-0.53701955,3.1160889
170,0.1481226,-0.53590095,3.1193547
171,-0.18115477,-0.5434973,3.0824056
172,0.14889237,-0.53077316,3.1225932
173,-0.16482937,-0.55589557,3.0689564
174,-0.16602075,-0.5557594,3.0679593
175,-0.16798502,-0.55598706,3.0667844
176,-0.16793753,-0.55795485,3.0628555
177,0.4876065,-0.36062068,3.5944598
178,0.487912,-0.35875455,3.5950809
179,0.48779818,-0.35873538,3.5973651
180,0.48907143,-0.3600114,3.5977745
181,0.4898122,-0.36062562,3.5965157
182,0.7117177,-0.3056879,3.7576997
183,0.4892492,-0.35970733,3.5959291
184,0.48749167,-0.35923034,3.5920148
185,0.48638955,-0.3589117,3.588661
186,0.48750192,-0.35769725,3.5893574
187,0.48931783,-0.3573237,3.590769
188,0.48980346,-0.35752976,3.5916402
189,0.48874775,-0.35748547,3.59169
190,0.48845223,-0.3588215,3.5911622
191,0.4883659,-0.35900474,3.590538
192,0.48809385,-0.35857338,3.589746
193,0.48820877,-0.35781097,3.5891118
194,0.48884463,-0.35714647,3.588639
195,0.48806834,-0.35460976,3.5850365
196,-0.87824327,-0.8859293,2.2117555
197,-0.8688565,-0.88244987,2.1803668
198,-0.8967777,-0.8648919,2.1927743
199,-0.8953084,-0.8595914,2.198529
200,-0.777869,-0.8843615,2.2177253
201,-0.8968352,-0.8545182,2.196239
202,-0.77583784,-0.8815623,2.2207947
203,-0.89749074,-0.85805804,2.1958406
204,-0.7739912,-0.8841088,2.2238312
205,-0.896349,-0.8596941,2.1944773
206,-0.7719464,-0.88463247,2.2254598
207,-0.89521015,-0.86041814,2.1937106
208,-0.771845,-0.88806206,2.2262945
209,-0.8948671,-0.8631076,2.1935883
210,-0.77170753,-0.89469874,2.2274764
211,-0.8948121,-0.86684,2.1937027
212,-0.7721238,-0.8999801,2.227887
213,-0.89399797,-0.8675965,2.1930935
214,-0.8931043,-0.8672941,2.192131
215,-0.7691384,-0.8966862,2.2309797
216,-0.89129376,-0.8699916,2.1912966
217,-0.76638734,-0.8924374,2.2316294
218,-0.89022493,-0.8705528,2.1901321
219,-0.7635709,-0.88684106,2.232901
220,-0.88834834,-0.8746696,2.1882474
